user_id,synthetic_profile,cancelled_limit_recently
U006866,low,0
U006867,low,0
U006868,low,0
U006869,low,0
U006870,low,0
U006871,low,0
U006872,low,0
U006873,low,0
U006874,low,0
U006875,low,0
U006876,low,0
U006877,low,0
U006878,low,0
U006879,low,0
U006880,low,0
U006881,low,0
U006882,low,0
U006883,low,0
U006884,low,0
U006885,medium,0
U006886,medium,0
U006887,low,0
U006888,low,0
U006889,low,0
U006890,low,0
U006891,low,0
U006892,low,0
U006893,low,0
U006894,low,0
U006895,low,0
U006896,low,0
U006897,medium,0
U006898,low,1
U006899,low,0
U006900,medium,0
U006901,low,0
U006902,low,0
U006903,low,0
U006904,low,0
U006905,low,0
U006906,low,0
U006907,low,0
U006908,low,0
U006909,high,0
U006910,low,0
U006911,low,0
U006912,low,0
U006913,low,0
U006914,low,0
U006915,low,0
U006916,medium,0
U006917,low,0
U006918,low,0
U006919,low,0
U006920,low,0
U006921,low,0
U006922,low,0
U006923,low,0
U006924,low,0
U006925,low,0
U006926,low,0
U006927,low,0
U006928,medium,0
U006929,low,0
U006930,high,0
U006931,low,0
U006932,low,0
U006933,low,0
U006934,low,0
U006935,low,0
U006936,low,0
U006937,medium,0
U006938,low,0
U006939,low,0
U006940,low,0
U006941,low,0
U006942,low,0
U006943,low,0
U006944,low,0
U006945,low,0
U006946,low,0
U006947,low,0
U006948,low,0
U006949,low,0
U006950,medium,0
U006951,low,0
U006952,high,0
U006953,low,0
U006954,low,0
U006955,low,1
U006956,low,0
U006957,low,0
U006958,low,0
U006959,low,0
U006960,medium,0
U006961,low,0
U006962,low,0
U006963,low,0
U006964,low,0
U006965,low,0
U006966,low,0
U006967,low,0
U006968,low,0
U006969,low,0
U006970,low,0
U006971,low,0
U006972,low,0
U006973,low,0
U006974,medium,0
U006975,low,0
U006976,low,0
U006977,medium,0
U006978,low,0
U006979,low,0
U006980,low,0
U006981,high,0
U006982,high,0
U006983,low,0
U006984,low,0
U006985,low,0
U006986,low,0
U006987,low,0
U006988,low,0
U006989,low,0
U006990,low,0
U006991,low,0
U006992,low,0
U006993,medium,0
U006994,low,0
U006995,low,0
U006996,medium,0
U006997,low,0
U006998,low,0
U006999,medium,0
U007000,low,0
U007001,low,0
U007002,medium,0
U007003,low,0
U007004,low,0
U007005,medium,0
U007006,low,0
U007007,low,0
U007008,low,0
U007009,low,0
U007010,low,0
U007011,low,0
U007012,high,0
U007013,low,0
U007014,low,0
U007015,low,0
U007016,high,0
U007017,low,0
U007018,low,0
U007019,low,0
U007020,low,0
U007021,high,0
U007022,high,0
U007023,low,0
U007024,low,0
U007025,low,0
U007026,low,0
U007027,low,0
U007028,low,0
U007029,low,0
U007030,medium,0
U007031,low,0
U007032,low,0
U007033,low,0
U007034,low,0
U007035,low,0
U007036,low,0
U007037,low,0
U007038,low,0
U007039,medium,0
U007040,medium,0
U007041,low,0
U007042,low,0
U007043,low,0
U007044,low,0
U007045,high,0
U007046,high,0
U007047,low,0
U007048,low,0
U007049,low,0
U007050,low,0
U007051,high,0
U007052,low,0
U007053,low,0
U007054,low,0
U007055,low,0
U007056,low,0
U007057,medium,0
U007058,low,0
U007059,low,0
U007060,low,0
U007061,low,0
U007062,low,0
U007063,low,0
U007064,low,0
U007065,low,0
U007066,low,0
U007067,low,0
U007068,medium,0
U007069,low,0
U007070,low,0
U007071,low,0
U007072,low,0
U007073,low,0
U007074,low,0
U007075,low,0
U007076,low,0
U007077,low,0
U007078,high,0
U007079,low,0
U007080,medium,0
U007081,low,0
U007082,medium,0
U007083,low,0
U007084,low,0
U007085,low,0
U007086,low,0
U007087,low,0
U007088,low,0
U007089,low,0
U007090,low,0
U007091,low,0
U007092,low,0
U007093,medium,0
U007094,low,0
U007095,low,0
U007096,low,0
U007097,low,0
U007098,low,0
U007099,low,0
U007100,low,0
U007101,low,0
U007102,low,0
U007103,low,0
U007104,low,0
U007105,low,0
U007106,low,0
U007107,low,0
U007108,low,0
U007109,low,0
U007110,low,0
U007111,medium,0
U007112,low,0
U007113,low,0
U007114,low,0
U007115,low,0
U007116,medium,1
U007117,low,0
U007118,low,0
U007119,low,0
U007120,low,0
U007121,low,0
U007122,low,0
U007123,medium,0
U007124,medium,0
U007125,low,0
U007126,high,0
U007127,low,0
U007128,low,0
U007129,medium,0
U007130,low,0
U007131,low,0
U007132,low,0
U007133,low,0
U007134,low,0
U007135,low,0
U007136,low,0
U007137,low,0
U007138,low,0
U007139,low,0
U007140,low,0
U007141,low,0
U007142,low,0
U007143,low,0
U007144,low,0
U007145,medium,0
U007146,low,0
U007147,low,0
U007148,low,0
U007149,low,0
U007150,low,0
U007151,low,0
U007152,low,0
U007153,high,0
U007154,low,0
U007155,low,0
U007156,low,0
U007157,medium,0
U007158,medium,0
U007159,low,0
U007160,low,0
U007161,low,0
U007162,low,0
U007163,low,0
U007164,low,0
U007165,medium,0
U007166,low,0
U007167,low,0
U007168,low,0
U007169,low,0
U007170,low,0
U007171,low,0
U007172,low,0
U007173,low,0
U007174,low,0
U007175,low,0
U007176,low,0
U007177,low,0
U007178,high,0
U007179,medium,0
U007180,low,0
U007181,low,0
U007182,low,0
U007183,low,0
U007184,low,0
U007185,low,0
U007186,low,0
U007187,low,0
U007188,low,0
U007189,low,0
U007190,low,0
U007191,low,0
U007192,low,0
U007193,low,0
U007194,low,0
U007195,low,0
U007196,medium,0
U007197,low,0
U007198,medium,0
U007199,low,0
U007200,low,0
U007201,low,0
U007202,low,0
U007203,low,0
U007204,high,0
U007205,low,0
U007206,low,0
U007207,low,0
U007208,low,0
U007209,low,0
U007210,low,0
U007211,low,0
U007212,low,0
U007213,low,0
U007214,low,0
U007215,low,0
U007216,low,0
U007217,low,0
U007218,low,0
U007219,low,0
U007220,low,0
U007221,low,0
U007222,low,0
U007223,low,0
U007224,low,0
U007225,low,0
U007226,low,0
U007227,low,0
U007228,low,0
U007229,low,0
U007230,high,0
U007231,low,0
U007232,low,0
U007233,low,0
U007234,low,0
U007235,low,0
U007236,low,0
U007237,low,0
U007238,low,0
U007239,low,0
U007240,medium,0
U007241,low,0
U007242,low,0
U007243,low,0
U007244,medium,0
U007245,low,0
U007246,high,0
U007247,medium,0
U007248,low,0
U007249,low,0
U007250,low,0
U007251,low,0
U007252,low,0
U007253,medium,0
U007254,low,0
U007255,low,0
U007256,low,0
U007257,low,0
U007258,medium,0
U007259,low,0
U007260,low,0
U007261,medium,0
U007262,medium,0
U007263,low,0
U007264,low,0
U007265,low,0
U007266,low,0
U007267,low,0
U007268,low,0
U007269,medium,0
U007270,low,0
U007271,medium,0
U007272,medium,0
U007273,low,0
U007274,low,0
U007275,low,0
U007276,low,0
U007277,low,0
U007278,low,0
U007279,low,0
U007280,low,0
U007281,low,0
U007282,low,0
U007283,low,0
U007284,low,0
U007285,medium,0
U007286,medium,0
U007287,low,0
U007288,low,0
U007289,low,0
U007290,low,0
U007291,low,0
U007292,low,0
U007293,medium,0
U007294,low,0
U007295,low,0
U007296,high,0
U007297,low,0
U007298,low,0
U007299,medium,0
U007300,low,0
U007301,low,0
U007302,low,0
U007303,medium,0
U007304,low,0
U007305,low,0
U007306,low,0
U007307,low,0
U007308,low,0
U007309,low,0
U007310,low,0
U007311,low,0
U007312,low,0
U007313,low,0
U007314,low,0
U007315,low,0
U007316,low,0
U007317,medium,0
U007318,high,1
U007319,low,0
U007320,low,0
U007321,low,0
U007322,low,0
U007323,low,0
U007324,medium,0
U007325,low,0
U007326,low,0
U007327,high,0
U007328,low,0
U007329,low,0
U007330,low,0
U007331,low,0
U007332,medium,0
U007333,low,0
U007334,low,0
U007335,low,0
U007336,medium,0
U007337,low,0
U007338,low,0
U007339,low,0
U007340,medium,0
U007341,low,0
U007342,low,0
U007343,medium,0
U007344,low,0
U007345,low,0
U007346,low,0
U007347,low,0
U007348,low,0
U007349,low,0
U007350,low,0
U007351,low,0
U007352,low,0
U007353,medium,0
U007354,low,0
U007355,low,1
U007356,low,0
U007357,low,0
U007358,low,0
U007359,low,0
U007360,low,0
U007361,low,0
U007362,low,0
U007363,medium,0
U007364,medium,0
U007365,low,0
U007366,low,0
U007367,low,0
U007368,low,0
U007369,medium,0
U007370,medium,0
U007371,low,0
U007372,medium,0
U007373,low,0
U007374,medium,0
U007375,low,0
U007376,low,0
U007377,low,0
U007378,medium,0
U007379,low,0
U007380,low,0
U007381,low,0
U007382,low,0
U007383,medium,0
U007384,low,0
U007385,low,0
U007386,low,0
U007387,low,0
U007388,low,0
U007389,low,0
U007390,low,0
U007391,low,0
U007392,low,0
U007393,low,0
U007394,low,0
U007395,medium,0
U007396,medium,0
U007397,low,0
U007398,low,0
U007399,high,0
U007400,low,0
U007401,low,0
U007402,low,0
U007403,low,0
U007404,low,0
U007405,low,0
U007406,low,0
U007407,medium,0
U007408,low,0
U007409,low,0
U007410,low,0
U007411,low,0
U007412,low,0
U007413,low,0
U007414,low,0
U007415,low,0
U007416,medium,0
U007417,low,0
U007418,medium,0
U007419,low,0
U007420,low,0
U007421,low,0
U007422,low,0
U007423,low,0
U007424,low,0
U007425,low,0
U007426,low,0
U007427,high,0
U007428,low,0
U007429,low,0
U007430,medium,0
U007431,medium,1
U007432,low,0
U007433,low,0
U007434,low,0
U007435,low,0
U007436,low,0
U007437,low,0
U007438,low,0
U007439,low,0
U007440,medium,0
U007441,medium,0
U007442,low,0
U007443,low,0
U007444,low,0
U007445,low,0
U007446,low,0
U007447,low,0
U007448,low,0
U007449,low,0
U007450,low,0
U007451,low,0
U007452,low,0
U007453,low,0
U007454,low,0
U007455,medium,0
U007456,low,0
U007457,low,0
U007458,low,0
U007459,low,0
U007460,low,0
U007461,low,0
U007462,low,0
U007463,low,0
U007464,medium,0
U007465,medium,0
U007466,low,0
U007467,low,0
U007468,low,0
U007469,low,0
U007470,low,0
U007471,low,0
U007472,low,0
U007473,low,0
U007474,low,0
U007475,low,0
U007476,low,0
U007477,low,0
U007478,low,0
U007479,low,0
U007480,medium,1
U007481,low,0
U007482,medium,0
U007483,low,0
U007484,low,0
U007485,low,0
U007486,low,0
U007487,low,0
U007488,low,0
U007489,low,0
U007490,low,0
U007491,medium,0
U007492,high,0
U007493,low,0
U007494,low,0
U007495,medium,0
U007496,low,0
U007497,low,0
U007498,low,0
U007499,low,0
U007500,low,0
U007501,low,0
U007502,low,0
U007503,low,0
U007504,low,0
U007505,low,0
U007506,low,0
U007507,high,1
U007508,medium,0
U007509,low,0
U007510,low,0
U007511,low,0
U007512,low,0
U007513,low,0
U007514,low,0
U007515,low,0
U007516,low,0
U007517,medium,0
U007518,low,0
U007519,low,0
U007520,low,0
U007521,low,0
U007522,low,0
U007523,low,0
U007524,low,0
U007525,low,0
U007526,low,0
U007527,low,0
U007528,low,0
U007529,low,0
U007530,low,0
U007531,low,0
U007532,low,0
U007533,low,0
U007534,low,0
U007535,low,0
U007536,high,0
U007537,low,0
U007538,medium,0
U007539,low,0
U007540,low,0
U007541,medium,0
U007542,low,0
U007543,low,0
U007544,high,0
U007545,low,0
U007546,low,0
U007547,low,0
U007548,low,0
U007549,low,0
U007550,low,0
U007551,medium,0
U007552,low,0
U007553,low,0
U007554,low,0
U007555,low,0
U007556,medium,0
U007557,low,0
U007558,low,0
U007559,medium,0
U007560,medium,0
U007561,medium,0
U007562,low,0
U007563,low,0
U007564,low,0
U007565,low,0
U007566,medium,0
U007567,low,0
U007568,low,0
U007569,medium,0
U007570,high,0
U007571,low,0
U007572,medium,0
U007573,low,0
U007574,low,0
U007575,low,0
U007576,high,0
U007577,medium,0
U007578,low,0
U007579,low,0
U007580,low,0
U007581,low,0
U007582,medium,0
U007583,low,0
U007584,low,0
U007585,low,0
U007586,low,0
U007587,low,0
U007588,high,0
U007589,low,0
U007590,low,0
U007591,low,0
U007592,medium,0
U007593,medium,0
U007594,low,0
U007595,low,0
U007596,medium,0
U007597,low,0
U007598,low,0
U007599,low,0
U007600,low,0
U007601,high,0
U007602,high,0
U007603,low,0
U007604,low,0
U007605,medium,0
U007606,high,0
U007607,low,0
U007608,low,0
U007609,low,0
U007610,medium,0
U007611,low,0
U007612,low,0
U007613,low,0
U007614,low,0
U007615,low,0
U007616,low,0
U007617,low,0
U007618,low,0
U007619,low,0
U007620,medium,0
U007621,low,0
U007622,low,0
U007623,low,0
U007624,low,0
U007625,low,0
U007626,low,0
U007627,medium,0
U007628,medium,0
U007629,low,0
U007630,medium,0
U007631,low,0
U007632,low,0
U007633,medium,0
U007634,low,0
U007635,low,0
U007636,low,0
U007637,low,0
U007638,medium,0
U007639,low,0
U007640,low,0
U007641,low,0
U007642,medium,0
U007643,low,0
U007644,low,0
U007645,low,0
U007646,low,0
U007647,low,0
U007648,low,0
U007649,low,0
U007650,low,0
U007651,low,0
U007652,low,0
U007653,low,0
U007654,low,0
U007655,low,0
U007656,low,0
U007657,low,0
U007658,low,0
U007659,low,0
U007660,low,0
U007661,low,0
U007662,high,0
U007663,low,0
U007664,medium,0
U007665,low,0
U007666,low,0
U007667,low,0
U007668,low,0
U007669,low,0
U007670,low,0
U007671,high,0
U007672,low,0
U007673,medium,0
U007674,low,0
U007675,low,0
U007676,low,0
U007677,low,0
U007678,high,0
U007679,medium,0
U007680,high,0
U007681,high,0
U007682,low,0
U007683,low,0
U007684,medium,0
U007685,low,0
U007686,medium,0
U007687,low,0
U007688,low,0
U007689,low,0
U007690,low,0
U007691,low,0
U007692,low,0
U007693,low,0
U007694,low,0
U007695,low,0
U007696,low,0
U007697,low,0
U007698,medium,0
U007699,low,0
U007700,low,0
U007701,low,0
U007702,low,0
U007703,low,0
U007704,low,0
U007705,low,0
U007706,low,0
U007707,low,0
U007708,low,0
U007709,low,0
U007710,low,0
U007711,low,0
U007712,low,0
U007713,low,0
U007714,low,0
U007715,low,0
U007716,low,0
U007717,low,0
U007718,medium,0
U007719,low,0
U007720,low,0
U007721,low,0
U007722,medium,0
U007723,low,0
U007724,low,0
U007725,medium,0
U007726,low,0
U007727,low,0
U007728,low,0
U007729,low,0
U007730,low,0
U007731,low,0
U007732,low,0
U007733,low,0
U007734,low,0
U007735,medium,0
U007736,low,0
U007737,low,0
U007738,low,0
U007739,low,0
U007740,low,0
U007741,low,0
U007742,low,0
U007743,low,0
U007744,medium,0
U007745,low,0
U007746,low,0
U007747,low,0
U007748,low,0
U007749,low,0
U007750,low,0
U007751,medium,0
U007752,low,0
U007753,medium,0
U007754,medium,0
U007755,low,0
U007756,medium,0
U007757,low,0
U007758,low,0
U007759,low,0
U007760,low,0
U007761,low,0
U007762,medium,0
U007763,low,0
U007764,low,0
U007765,low,0
U007766,low,0
U007767,low,0
U007768,low,0
U007769,high,0
U007770,low,0
U007771,low,0
U007772,low,0
U007773,low,0
U007774,medium,0
U007775,low,0
U007776,low,0
U007777,low,0
U007778,medium,0
U007779,low,0
U007780,low,0
U007781,low,0
U007782,low,0
U007783,low,0
U007784,low,0
U007785,low,0
U007786,high,0
U007787,low,0
U007788,medium,0
U007789,low,0
U007790,low,0
U007791,low,0
U007792,low,0
U007793,low,0
U007794,low,0
U007795,low,0
U007796,low,0
U007797,low,0
U007798,medium,0
U007799,low,0
U007800,low,0
U007801,low,0
U007802,low,0
U007803,low,0
U007804,low,0
U007805,low,0
U007806,low,0
U007807,low,0
U007808,low,0
U007809,medium,0
U007810,low,0
U007811,low,0
U007812,low,0
U007813,low,0
U007814,low,0
U007815,low,0
U007816,low,0
U007817,low,0
U007818,low,0
U007819,high,1
U007820,low,0
U007821,low,0
U007822,low,0
U007823,low,0
U007824,low,0
U007825,high,0
U007826,low,0
U007827,low,0
U007828,low,0
U007829,low,0
U007830,low,0
U007831,high,0
U007832,low,0
U007833,low,0
U007834,low,0
U007835,low,0
U007836,low,0
U007837,low,0
U007838,low,0
U007839,low,0
U007840,low,0
U007841,medium,0
U007842,low,0
U007843,low,0
U007844,low,0
U007845,low,0
U007846,low,0
U007847,low,0
U007848,low,0
U007849,low,0
U007850,low,0
U007851,low,0
U007852,medium,0
U007853,low,0
U007854,low,0
U007855,low,0
U007856,low,0
U007857,low,0
U007858,low,0
U007859,medium,0
U007860,low,0
U007861,low,0
U007862,low,0
U007863,low,0
U007864,low,0
U007865,low,0
U007866,low,0
U007867,low,0
U007868,low,0
U007869,low,0
U007870,low,0
U007871,low,0
U007872,low,0
U007873,low,0
U007874,low,0
U007875,low,0
U007876,low,0
U007877,low,0
U007878,low,0
U007879,high,0
U007880,medium,0
U007881,low,0
U007882,low,0
U007883,low,0
U007884,low,0
U007885,low,0
U007886,low,0
U007887,low,0
U007888,low,0
U007889,low,0
U007890,low,0
U007891,low,0
U007892,medium,0
U007893,low,0
U007894,low,0
U007895,low,0
U007896,low,0
U007897,low,0
U007898,low,0
U007899,medium,0
U007900,low,0
U007901,low,0
U007902,low,0
U007903,medium,0
U007904,low,0
U007905,medium,0
U007906,low,0
U007907,low,0
U007908,medium,0
U007909,low,0
U007910,low,0
U007911,high,0
U007912,low,0
U007913,low,0
U007914,medium,0
U007915,medium,0
U007916,high,0
U007917,medium,0
U007918,low,0
U007919,medium,0
U007920,low,0
U007921,low,0
U007922,low,0
U007923,low,0
U007924,low,0
U007925,medium,0
U007926,low,0
U007927,low,0
U007928,low,0
U007929,low,0
U007930,low,0
U007931,low,0
U007932,low,0
U007933,low,0
U007934,low,0
U007935,low,0
U007936,low,0
U007937,low,0
U007938,low,0
U007939,low,0
U007940,low,0
U007941,low,0
U007942,low,0
U007943,low,0
U007944,low,0
U007945,low,0
U007946,low,0
U007947,medium,0
U007948,low,0
U007949,low,0
U007950,medium,0
U007951,low,0
U007952,low,0
U007953,medium,0
U007954,low,0
U007955,medium,0
U007956,low,0
U007957,low,0
U007958,low,0
U007959,low,0
U007960,medium,0
U007961,low,0
U007962,low,0
U007963,low,0
U007964,low,0
U007965,low,0
U007966,low,0
U007967,low,0
U007968,medium,0
U007969,low,0
U007970,low,0
U007971,low,0
U007972,low,0
U007973,low,0
U007974,low,0
U007975,low,0
U007976,medium,0
U007977,medium,0
U007978,medium,0
U007979,medium,0
U007980,low,0
U007981,low,0
U007982,medium,0
U007983,medium,0
U007984,high,0
U007985,low,0
U007986,low,0
U007987,medium,0
U007988,medium,0
U007989,low,0
U007990,medium,0
U007991,low,0
U007992,medium,0
U007993,low,0
U007994,medium,0
U007995,low,0
U007996,low,0
U007997,low,0
U007998,low,0
U007999,low,0
U008000,medium,0
U008001,low,0
U008002,medium,0
U008003,low,0
U008004,low,0
U008005,low,0
U008006,low,0
U008007,low,0
U008008,low,0
U008009,medium,0
U008010,low,0
U008011,high,0
U008012,low,0
U008013,low,0
U008014,low,0
U008015,low,0
U008016,low,0
U008017,low,0
U008018,low,0
U008019,low,0
U008020,low,0
U008021,low,0
U008022,low,0
U008023,medium,0
U008024,low,0
U008025,low,0
U008026,low,0
U008027,low,0
U008028,low,0
U008029,high,0
U008030,low,0
U008031,low,0
U008032,low,0
U008033,low,0
U008034,low,0
U008035,low,0
U008036,medium,0
U008037,low,0
U008038,low,0
U008039,low,0
U008040,medium,0
U008041,low,0
U008042,low,0
U008043,medium,0
U008044,low,0
U008045,medium,0
U008046,low,0
U008047,low,0
U008048,high,0
U008049,low,0
U008050,low,0
U008051,low,0
U008052,low,0
U008053,medium,0
U008054,low,0
U008055,medium,0
U008056,low,0
U008057,low,0
U008058,low,0
U008059,low,0
U008060,medium,0
U008061,low,0
U008062,low,0
U008063,low,0
U008064,low,0
U008065,medium,1
U008066,low,0
U008067,low,0
U008068,low,0
U008069,low,0
U008070,high,0
U008071,low,0
U008072,low,0
U008073,low,0
U008074,low,0
U008075,high,0
U008076,low,0
U008077,low,0
U008078,low,0
U008079,high,0
U008080,high,0
U008081,low,0
U008082,low,0
U008083,low,0
U008084,low,0
U008085,low,0
U008086,low,0
U008087,medium,0
U008088,low,0
U008089,low,0
U008090,low,0
U008091,low,0
U008092,low,0
U008093,low,0
U008094,high,0
U008095,low,0
U008096,medium,0
U008097,low,0
U008098,low,0
U008099,low,0
U008100,medium,0
U008101,low,0
U008102,low,0
U008103,low,0
U008104,low,0
U008105,low,0
U008106,low,0
U008107,low,0
U008108,medium,0
U008109,low,0
U008110,low,0
U008111,low,0
U008112,low,0
U008113,medium,0
U008114,low,0
U008115,low,0
U008116,medium,0
U008117,low,0
U008118,low,0
U008119,low,0
U008120,low,0
U008121,low,0
U008122,low,0
U008123,low,0
U008124,low,0
U008125,medium,0
U008126,low,0
U008127,low,0
U008128,low,0
U008129,low,0
U008130,low,0
U008131,low,0
U008132,medium,0
U008133,low,0
U008134,medium,0
U008135,low,0
U008136,low,0
U008137,low,0
U008138,low,0
U008139,low,0
U008140,low,0
U008141,low,0
U008142,low,0
U008143,low,0
U008144,low,0
U008145,low,1
U008146,low,0
U008147,low,0
U008148,low,0
U008149,medium,0
U008150,low,0
U008151,low,0
U008152,low,0
U008153,low,0
U008154,medium,0
U008155,low,0
U008156,high,0
U008157,medium,0
U008158,low,0
U008159,low,0
U008160,low,0
U008161,low,0
U008162,low,0
U008163,low,0
U008164,low,0
U008165,low,0
U008166,low,0
U008167,low,0
U008168,high,0
U008169,low,0
U008170,low,0
U008171,high,0
U008172,low,0
U008173,low,0
U008174,low,0
U008175,low,0
U008176,medium,0
U008177,low,0
U008178,low,0
U008179,low,0
U008180,low,0
U008181,low,0
U008182,low,0
U008183,low,0
U008184,low,0
U008185,low,0
U008186,medium,0
U008187,low,0
U008188,low,0
U008189,low,0
U008190,low,0
U008191,low,0
U008192,medium,0
U008193,low,0
U008194,medium,0
U008195,medium,0
U008196,low,0
U008197,low,0
U008198,low,0
U008199,low,0
U008200,low,0
U008201,low,0
U008202,high,0
U008203,low,0
U008204,low,0
U008205,low,0
U008206,low,0
U008207,low,0
U008208,low,0
U008209,low,0
U008210,high,0
U008211,low,0
U008212,high,0
U008213,low,0
U008214,low,0
U008215,low,0
U008216,low,0
U008217,medium,0
U008218,low,0
U008219,low,0
U008220,low,0
U008221,low,0
U008222,low,0
U008223,low,0
U008224,medium,0
U008225,low,0
U008226,low,0
U008227,low,0
U008228,low,0
U008229,medium,0
U008230,low,0
U008231,low,0
U008232,low,0
U008233,medium,0
U008234,low,0
U008235,medium,0
U008236,low,0
U008237,medium,0
U008238,low,0
U008239,low,0
U008240,low,0
U008241,low,0
U008242,medium,0
U008243,high,0
U008244,low,0
U008245,medium,0
U008246,low,0
U008247,low,0
U008248,low,0
U008249,low,0
U008250,low,0
U008251,low,0
U008252,low,0
U008253,low,0
U008254,medium,0
U008255,low,0
U008256,low,0
U008257,low,0
U008258,low,0
U008259,low,0
U008260,low,0
U008261,low,0
U008262,low,0
U008263,medium,0
U008264,medium,0
U008265,low,0
U008266,high,0
U008267,medium,0
U008268,low,0
U008269,low,0
U008270,low,0
U008271,low,0
U008272,low,0
U008273,high,0
U008274,low,0
U008275,low,0
U008276,low,0
U008277,low,0
U008278,low,0
U008279,medium,0
U008280,low,0
U008281,low,0
U008282,low,0
U008283,low,0
U008284,low,0
U008285,low,0
U008286,low,0
U008287,low,0
U008288,medium,0
U008289,low,0
U008290,low,0
U008291,low,0
U008292,medium,0
U008293,low,0
U008294,low,0
U008295,low,0
U008296,low,0
U008297,low,0
U008298,low,0
U008299,low,0
U008300,low,0
U008301,low,0
U008302,low,0
U008303,low,0
U008304,low,0
U008305,low,0
U008306,low,0
U008307,low,0
U008308,low,0
U008309,low,0
U008310,high,0
U008311,medium,0
U008312,low,0
U008313,low,0
U008314,low,0
U008315,low,0
U008316,low,0
U008317,medium,0
U008318,medium,0
U008319,low,0
U008320,low,0
U008321,low,0
U008322,low,0
U008323,low,0
U008324,medium,0
U008325,medium,0
U008326,low,0
U008327,low,0
U008328,low,0
U008329,low,0
U008330,low,0
U008331,low,0
U008332,low,0
U008333,low,0
U008334,low,0
U008335,low,0
U008336,low,0
U008337,medium,0
U008338,low,0
U008339,low,0
U008340,low,0
U008341,low,0
U008342,low,0
U008343,low,0
U008344,low,0
U008345,medium,0
U008346,low,0
U008347,low,0
U008348,low,0
U008349,low,0
U008350,low,0
U008351,medium,0
U008352,medium,0
U008353,low,0
U008354,low,0
U008355,low,0
U008356,low,0
U008357,low,0
U008358,low,0
U008359,medium,0
U008360,low,0
U008361,low,0
U008362,medium,0
U008363,low,0
U008364,low,0
U008365,low,0
U008366,high,0
U008367,low,0
U008368,low,0
U008369,low,0
U008370,low,0
U008371,low,0
U008372,low,0
U008373,low,0
U008374,low,0
U008375,low,0
U008376,low,0
U008377,low,0
U008378,medium,0
U008379,low,0
U008380,low,0
U008381,low,0
U008382,low,0
U008383,low,0
U008384,low,0
U008385,low,0
U008386,low,0
U008387,high,0
U008388,low,0
U008389,low,0
U008390,low,0
U008391,low,0
U008392,low,0
U008393,low,0
U008394,low,0
U008395,low,0
U008396,low,0
U008397,low,0
U008398,low,0
U008399,high,0
U008400,low,0
U008401,low,0
U008402,low,0
U008403,low,0
U008404,medium,0
U008405,medium,0
U008406,medium,0
U008407,low,0
U008408,low,0
U008409,medium,0
U008410,low,0
U008411,low,0
U008412,low,0
U008413,low,0
U008414,low,0
U008415,low,0
U008416,medium,0
U008417,medium,0
U008418,medium,0
U008419,low,0
U008420,low,0
U008421,low,0
U008422,medium,0
U008423,low,0
U008424,high,0
U008425,low,0
U008426,low,0
U008427,low,0
U008428,low,0
U008429,high,0
U008430,low,0
U008431,low,0
U008432,low,0
U008433,medium,0
U008434,low,0
U008435,low,0
U008436,low,0
U008437,low,0
U008438,low,0
U008439,medium,0
U008440,low,0
U008441,low,0
U008442,low,0
U008443,low,0
U008444,low,0
U008445,medium,0
U008446,low,0
U008447,low,0
U008448,low,0
U008449,low,0
U008450,low,0
U008451,medium,0
U008452,low,0
U008453,low,0
U008454,high,0
U008455,low,0
U008456,low,0
U008457,medium,0
U008458,medium,0
U008459,low,0
U008460,low,0
U008461,medium,0
U008462,low,0
U008463,low,0
U008464,medium,0
U008465,low,0
U008466,low,0
U008467,low,0
U008468,low,0
U008469,low,0
U008470,low,0
U008471,low,0
U008472,low,0
U008473,low,0
U008474,low,0
U008475,low,0
U008476,low,0
U008477,low,0
U008478,low,0
U008479,low,0
U008480,low,0
U008481,low,0
U008482,low,0
U008483,medium,0
U008484,low,0
U008485,low,0
U008486,medium,0
U008487,medium,0
U008488,low,0
U008489,low,0
U008490,low,0
U008491,low,0
U008492,medium,0
U008493,low,0
U008494,medium,0
U008495,low,0
U008496,low,0
U008497,low,0
U008498,medium,0
U008499,low,0
U008500,low,0
U008501,low,0
U008502,low,0
U008503,low,0
U008504,low,0
U008505,low,0
U008506,low,0
U008507,low,0
U008508,low,0
U008509,medium,0
U008510,medium,0
U008511,low,0
U008512,low,0
U008513,low,0
U008514,high,0
U008515,low,0
U008516,low,0
U008517,medium,0
U008518,low,0
U008519,low,0
U008520,low,0
U008521,low,0
U008522,low,0
U008523,high,0
U008524,low,0
U008525,low,0
U008526,medium,0
U008527,medium,0
U008528,low,0
U008529,low,0
U008530,low,0
U008531,low,0
U008532,low,0
U008533,low,0
U008534,medium,0
U008535,low,0
U008536,low,0
U008537,low,0
U008538,medium,0
U008539,low,0
U008540,low,0
U008541,low,0
U008542,low,0
U008543,low,0
U008544,high,0
U008545,low,0
U008546,low,0
U008547,low,0
U008548,low,0
U008549,low,0
U008550,low,0
U008551,low,0
U008552,low,0
U008553,low,1
U008554,low,0
U008555,low,0
U008556,low,0
U008557,low,0
U008558,low,0
U008559,low,0
U008560,medium,0
U008561,low,0
U008562,low,0
U008563,medium,0
U008564,low,0
U008565,low,0
U008566,low,0
U008567,medium,0
U008568,low,0
U008569,low,0
U008570,low,0
U008571,low,0
U008572,medium,0
U008573,low,0
U008574,low,0
U008575,medium,0
U008576,low,0
U008577,low,0
U008578,low,0
U008579,low,0
U008580,low,0
