user_id,age_band,province,registration_date,channel_preference,limit_configured,marketing_opt_in,self_excluded
U000496,36-45,Valencia,2023-09-09,online,0,1,0
U000497,18-25,Almería,2024-05-23,online,1,1,0
U000498,56-65,Granada,2024-04-27,online,1,0,0
U000499,56-65,Murcia,2024-07-16,retail,0,1,0
U000500,46-55,Murcia,2023-09-25,online,1,1,0
U000501,26-35,Murcia,2023-02-08,retail,1,0,0
U000502,56-65,Barcelona,2023-05-05,online,1,0,0
U000503,26-35,Murcia,2024-03-26,online,0,0,0
U000504,36-45,Murcia,2024-07-19,retail,1,1,0
U000505,46-55,Málaga,2024-07-05,online,0,1,0
U000506,26-35,Barcelona,2024-03-02,online,1,0,0
U000507,18-25,Madrid,2023-03-03,retail,1,1,0
U000508,36-45,Granada,2023-01-13,online,0,1,0
U000509,26-35,Madrid,2024-07-24,retail,0,0,0
U000510,56-65,Valencia,2024-02-06,online,1,1,0
U000511,18-25,Barcelona,2024-07-25,online,0,1,0
U000512,26-35,Málaga,2023-04-29,online,0,1,0
U000513,46-55,Almería,2023-10-25,online,1,1,0
U000514,65+,Granada,2024-11-01,online,1,1,0
U000515,26-35,Alicante,2023-05-06,online,0,1,0
U000516,46-55,Murcia,2023-02-14,online,0,1,0
U000517,18-25,Granada,2024-04-22,retail,1,0,0
U000518,18-25,Málaga,2024-03-10,online,0,1,0
U000519,36-45,Madrid,2024-11-25,retail,0,1,0
U000520,46-55,Murcia,2024-10-23,online,1,1,0
U000521,18-25,Murcia,2024-07-01,online,0,1,0
U000522,46-55,Almería,2023-01-14,retail,1,1,0
U000523,46-55,Granada,2023-12-17,online,1,0,0
U000524,46-55,Málaga,2024-10-16,online,0,1,0
U000525,36-45,Málaga,2023-11-13,online,1,0,0
U000526,26-35,Valencia,2024-12-03,online,1,1,0
U000527,46-55,Almería,2024-04-21,retail,0,1,0
U000528,26-35,Málaga,2023-03-21,online,1,1,0
U000529,46-55,Barcelona,2024-01-07,online,1,0,0
U000530,36-45,Murcia,2024-05-22,online,0,1,0
U000531,46-55,Alicante,2023-02-17,retail,1,1,0
U000532,26-35,Madrid,2023-09-09,online,0,1,0
U000533,26-35,Málaga,2024-06-07,retail,0,1,0
U000534,26-35,Almería,2023-04-25,online,1,0,0
U000535,18-25,Madrid,2023-09-12,online,0,0,0
U000536,56-65,Madrid,2024-05-18,online,0,0,0
U000537,26-35,Alicante,2024-07-20,online,0,0,0
U000538,26-35,Valencia,2024-01-14,online,0,1,0
U000539,26-35,Málaga,2024-11-29,retail,1,1,0
U000540,65+,Almería,2024-11-06,retail,1,1,0
U000541,56-65,Valencia,2023-12-12,retail,1,0,0
U000542,26-35,Barcelona,2023-04-28,online,0,0,0
U000543,46-55,Valencia,2024-07-18,retail,0,0,0
U000544,46-55,Almería,2023-06-27,online,0,1,0
U000545,46-55,Valencia,2024-09-07,retail,0,1,0
U000546,36-45,Barcelona,2024-03-04,online,1,1,0
U000547,46-55,Málaga,2023-10-15,retail,1,1,0
U000548,26-35,Madrid,2024-02-11,retail,0,1,0
U000549,26-35,Alicante,2024-01-24,online,0,1,0
U000550,36-45,Alicante,2024-11-06,online,1,0,0
U000551,26-35,Murcia,2023-06-06,online,1,0,0
U000552,18-25,Valencia,2024-11-08,online,0,1,0
U000553,65+,Alicante,2023-01-23,retail,0,1,0
U000554,36-45,Madrid,2024-07-15,online,1,1,0
U000555,26-35,Murcia,2024-11-02,online,1,1,0
U000556,18-25,Murcia,2023-10-15,online,1,0,0
U000557,36-45,Almería,2023-02-23,online,0,1,0
U000558,46-55,Almería,2024-08-10,retail,1,1,0
U000559,56-65,Valencia,2024-09-07,retail,0,0,0
U000560,26-35,Alicante,2023-09-03,online,1,1,0
U000561,36-45,Murcia,2024-01-14,retail,1,1,0
U000562,46-55,Valencia,2024-08-13,retail,0,0,0
U000563,18-25,Murcia,2023-05-21,retail,0,1,0
U000564,56-65,Murcia,2024-04-04,online,1,1,0
U000565,46-55,Madrid,2023-11-11,online,0,1,0
U000566,26-35,Almería,2023-05-08,retail,1,0,0
U000567,26-35,Granada,2024-08-29,online,1,1,0
U000568,56-65,Madrid,2023-08-26,online,1,1,0
U000569,26-35,Alicante,2024-11-13,retail,1,0,0
U000570,26-35,Madrid,2024-02-20,retail,0,0,0
U000571,46-55,Alicante,2024-01-11,online,1,1,0
U000572,26-35,Murcia,2023-11-06,online,0,1,0
U000573,18-25,Madrid,2023-10-20,online,1,1,0
U000574,36-45,Granada,2024-08-20,online,1,1,0
U000575,18-25,Málaga,2024-05-09,online,1,1,0
U000576,46-55,Almería,2024-07-18,online,0,1,0
U000577,26-35,Málaga,2023-11-04,online,0,1,0
U000578,65+,Valencia,2023-07-10,online,0,1,0
U000579,56-65,Almería,2023-03-05,retail,1,1,0
U000580,18-25,Málaga,2024-07-20,online,1,1,0
U000581,18-25,Murcia,2023-10-31,online,1,0,0
U000582,26-35,Granada,2024-01-07,online,0,0,0
U000583,18-25,Valencia,2023-12-09,online,1,1,0
U000584,46-55,Granada,2023-11-11,online,1,1,0
U000585,46-55,Alicante,2024-05-14,online,1,1,0
U000586,46-55,Barcelona,2024-03-20,online,0,1,0
U000587,18-25,Alicante,2024-12-10,online,1,1,0
U000588,36-45,Valencia,2023-04-12,online,0,0,0
U000589,36-45,Barcelona,2024-02-23,online,0,0,0
U000590,46-55,Valencia,2023-02-16,retail,1,1,0
U000591,65+,Murcia,2024-08-12,online,0,0,0
U000592,18-25,Almería,2024-03-25,retail,0,0,0
U000593,18-25,Barcelona,2023-11-09,online,1,1,0
U000594,18-25,Valencia,2024-08-08,retail,0,1,0
U000595,18-25,Madrid,2023-11-29,online,0,1,0
U000596,26-35,Málaga,2023-06-16,online,0,0,0
U000597,18-25,Barcelona,2023-12-11,retail,0,1,0
U000598,26-35,Málaga,2023-02-21,online,1,1,0
U000599,36-45,Granada,2024-10-17,online,1,1,0
U000600,36-45,Alicante,2024-06-17,online,0,0,0
U000601,46-55,Almería,2024-07-09,online,0,0,0
U000602,36-45,Valencia,2024-09-30,online,0,1,0
U000603,56-65,Granada,2024-07-31,online,1,0,0
U000604,26-35,Alicante,2023-11-12,retail,0,0,0
U000605,18-25,Valencia,2023-03-28,online,0,1,0
U000606,18-25,Almería,2023-09-30,online,0,1,0
U000607,65+,Barcelona,2024-11-12,online,0,1,0
U000608,56-65,Alicante,2024-11-23,retail,1,1,0
U000609,36-45,Madrid,2024-07-14,retail,0,1,0
U000610,36-45,Valencia,2023-05-30,retail,1,0,0
U000611,46-55,Barcelona,2023-05-22,online,0,1,0
U000612,46-55,Valencia,2024-10-04,online,0,1,0
U000613,46-55,Madrid,2023-04-14,online,0,1,0
U000614,36-45,Madrid,2024-03-02,online,1,1,0
U000615,56-65,Madrid,2023-10-04,online,1,1,0
U000616,65+,Murcia,2023-08-09,online,0,1,0
U000617,46-55,Madrid,2024-05-09,retail,0,1,0
U000618,46-55,Madrid,2024-12-01,online,0,0,0
U000619,26-35,Murcia,2024-07-21,online,1,0,0
U000620,46-55,Murcia,2023-12-21,online,1,1,0
U000621,18-25,Valencia,2023-11-18,online,0,0,0
U000622,65+,Alicante,2024-10-24,online,0,1,0
U000623,36-45,Granada,2024-02-27,online,0,1,0
U000624,36-45,Murcia,2023-12-29,online,1,1,0
U000625,18-25,Murcia,2024-05-13,online,0,0,0
U000626,36-45,Murcia,2023-06-23,retail,0,0,0
U000627,65+,Murcia,2023-02-16,online,1,0,0
U000628,36-45,Alicante,2024-09-16,online,0,1,0
U000629,26-35,Málaga,2024-03-19,online,0,1,0
U000630,26-35,Madrid,2023-05-01,online,0,1,0
U000631,18-25,Madrid,2023-08-06,retail,1,1,0
U000632,26-35,Murcia,2024-12-23,online,0,1,0
U000633,36-45,Madrid,2024-04-08,online,1,0,0
U000634,36-45,Madrid,2024-04-09,online,1,1,0
U000635,36-45,Valencia,2023-02-22,online,0,1,0
U000636,26-35,Alicante,2024-12-08,online,1,1,0
U000637,18-25,Alicante,2024-10-13,retail,1,1,0
U000638,46-55,Málaga,2024-02-04,online,0,1,0
U000639,36-45,Barcelona,2023-08-14,online,0,1,0
U000640,26-35,Almería,2024-05-24,retail,0,1,0
U000641,18-25,Barcelona,2024-08-31,online,1,1,0
U000642,18-25,Madrid,2024-07-27,online,0,0,0
U000643,18-25,Valencia,2024-12-14,online,0,1,0
U000644,36-45,Madrid,2024-04-09,online,1,1,1
U000645,36-45,Valencia,2023-08-23,online,1,0,0
U000646,36-45,Barcelona,2023-12-30,online,0,0,0
U000647,26-35,Granada,2024-08-18,online,0,1,0
U000648,26-35,Madrid,2023-07-13,retail,0,0,0
U000649,65+,Barcelona,2023-06-18,retail,0,1,0
U000650,36-45,Almería,2024-06-13,online,1,1,0
U000651,36-45,Málaga,2023-11-21,online,1,1,0
U000652,26-35,Valencia,2024-08-19,online,0,1,0
U000653,56-65,Barcelona,2023-04-15,online,1,0,0
U000654,65+,Alicante,2023-09-03,retail,1,0,0
U000655,26-35,Granada,2023-07-15,online,1,1,0
U000656,26-35,Almería,2024-05-24,online,0,1,0
U000657,46-55,Valencia,2024-07-08,online,0,0,0
U000658,26-35,Valencia,2023-11-29,online,0,1,0
U000659,36-45,Málaga,2023-12-15,online,1,1,0
U000660,26-35,Málaga,2023-04-07,online,0,0,0
U000661,18-25,Valencia,2024-05-27,online,0,0,0
U000662,36-45,Valencia,2024-12-25,online,1,1,0
U000663,46-55,Madrid,2024-07-21,online,0,0,0
U000664,26-35,Madrid,2023-06-12,online,0,0,0
U000665,56-65,Madrid,2024-03-30,online,0,0,0
U000666,36-45,Murcia,2023-08-04,online,1,1,0
U000667,46-55,Alicante,2023-01-23,retail,0,1,0
U000668,46-55,Alicante,2023-05-12,retail,0,1,0
U000669,26-35,Madrid,2023-03-16,retail,1,0,0
U000670,26-35,Valencia,2023-05-24,online,1,1,0
U000671,26-35,Granada,2024-08-03,retail,1,1,0
U000672,26-35,Granada,2023-08-02,online,0,1,0
U000673,36-45,Madrid,2024-07-06,online,0,1,0
U000674,26-35,Almería,2024-11-23,online,1,1,0
U000675,36-45,Valencia,2024-02-24,online,0,1,0
U000676,26-35,Alicante,2023-12-21,retail,0,1,0
U000677,65+,Alicante,2024-07-01,online,1,1,0
U000678,18-25,Murcia,2023-03-12,online,1,0,0
U000679,56-65,Almería,2023-11-09,online,1,0,0
U000680,36-45,Murcia,2023-12-31,online,1,1,0
U000681,26-35,Granada,2024-08-29,online,0,0,0
U000682,26-35,Alicante,2024-08-17,online,0,1,0
U000683,36-45,Murcia,2024-09-11,online,0,1,0
U000684,18-25,Murcia,2024-05-24,online,1,1,0
U000685,26-35,Granada,2024-01-23,retail,0,0,0
U000686,26-35,Granada,2024-08-27,online,0,1,0
U000687,26-35,Almería,2024-09-29,online,1,0,0
U000688,18-25,Almería,2023-12-17,online,1,1,0
U000689,46-55,Murcia,2024-12-20,retail,1,1,0
U000690,26-35,Alicante,2024-09-30,online,0,1,0
U000691,18-25,Almería,2024-01-08,online,1,1,0
U000692,46-55,Granada,2023-02-20,retail,0,1,0
U000693,46-55,Valencia,2023-06-13,retail,0,1,0
U000694,36-45,Alicante,2024-07-20,online,1,1,0
U000695,26-35,Madrid,2023-03-23,online,0,0,0
U000696,26-35,Alicante,2023-12-09,online,0,1,0
U000697,65+,Málaga,2024-03-17,online,1,1,0
U000698,18-25,Barcelona,2024-10-03,online,1,1,0
U000699,36-45,Málaga,2024-09-10,online,1,1,0
U000700,18-25,Granada,2024-07-11,online,0,0,0
U000701,46-55,Murcia,2023-10-25,online,0,1,0
U000702,56-65,Alicante,2023-04-14,retail,1,1,0
U000703,36-45,Murcia,2024-05-03,online,0,1,0
U000704,26-35,Murcia,2023-05-13,retail,0,1,0
U000705,26-35,Valencia,2024-02-14,online,0,1,0
U000706,36-45,Madrid,2024-12-16,online,0,1,0
U000707,36-45,Murcia,2024-02-06,online,0,1,0
U000708,26-35,Madrid,2024-04-16,online,1,1,0
U000709,56-65,Alicante,2024-05-09,online,1,1,0
U000710,26-35,Barcelona,2024-08-29,retail,1,1,0
U000711,26-35,Madrid,2023-11-14,online,0,1,0
U000712,26-35,Madrid,2023-12-30,online,1,0,0
U000713,36-45,Valencia,2023-05-09,online,1,0,0
U000714,26-35,Valencia,2024-03-24,online,0,1,0
U000715,36-45,Madrid,2023-08-04,retail,1,0,0
U000716,26-35,Barcelona,2024-01-06,online,0,1,0
U000717,26-35,Valencia,2024-07-13,retail,1,0,0
U000718,26-35,Barcelona,2023-01-13,online,0,1,0
U000719,46-55,Valencia,2024-02-16,online,0,0,0
U000720,18-25,Alicante,2023-05-07,online,1,1,0
U000721,36-45,Barcelona,2023-07-23,online,0,0,0
U000722,56-65,Barcelona,2023-01-26,online,0,0,0
U000723,26-35,Madrid,2023-05-04,online,0,0,0
U000724,46-55,Madrid,2024-12-21,online,1,1,0
U000725,26-35,Madrid,2024-12-29,online,1,0,0
U000726,36-45,Barcelona,2024-06-09,online,0,0,0
U000727,18-25,Barcelona,2024-03-22,online,0,1,0
U000728,26-35,Valencia,2024-07-21,retail,1,1,0
U000729,56-65,Granada,2024-10-16,online,0,0,0
U000730,46-55,Madrid,2024-01-15,online,0,1,0
U000731,65+,Almería,2023-01-26,online,1,1,0
U000732,26-35,Barcelona,2024-06-01,online,1,1,0
U000733,18-25,Granada,2024-12-19,retail,1,1,0
U000734,18-25,Madrid,2023-07-08,online,1,1,0
U000735,36-45,Almería,2023-12-05,online,1,1,0
U000736,65+,Madrid,2023-09-21,online,0,1,0
U000737,18-25,Almería,2023-10-13,online,0,1,0
U000738,26-35,Almería,2024-06-10,retail,0,0,0
U000739,65+,Madrid,2023-10-04,online,0,1,0
U000740,26-35,Almería,2024-11-17,retail,0,0,0
U000741,26-35,Madrid,2024-07-30,online,0,0,0
U000742,18-25,Granada,2023-01-21,online,1,0,0
U000743,26-35,Granada,2024-08-20,online,1,1,0
U000744,46-55,Alicante,2024-07-18,online,0,0,0
U000745,46-55,Almería,2024-01-13,retail,0,1,0
U000746,36-45,Almería,2023-12-29,retail,0,0,0
U000747,36-45,Granada,2024-09-01,online,0,1,0
U000748,46-55,Murcia,2023-11-07,online,1,1,0
U000749,36-45,Almería,2023-04-27,retail,0,1,0
U000750,56-65,Madrid,2023-08-17,retail,0,1,0
U000751,46-55,Granada,2023-07-13,online,1,0,0
U000752,36-45,Madrid,2024-05-12,online,0,1,0
U000753,26-35,Murcia,2023-05-11,online,0,1,0
U000754,65+,Valencia,2024-04-15,online,0,1,0
U000755,46-55,Alicante,2023-12-07,retail,0,0,0
U000756,46-55,Valencia,2024-09-04,online,0,1,0
U000757,56-65,Alicante,2023-12-21,retail,0,1,0
U000758,36-45,Murcia,2024-11-09,retail,0,1,0
U000759,26-35,Almería,2024-10-19,online,1,0,0
U000760,26-35,Valencia,2023-05-16,online,1,0,0
U000761,36-45,Madrid,2024-05-15,online,0,0,0
U000762,18-25,Madrid,2023-06-06,online,1,1,0
U000763,18-25,Madrid,2024-08-24,retail,1,0,0
U000764,36-45,Murcia,2024-04-09,online,0,0,0
U000765,26-35,Valencia,2023-08-03,online,1,1,0
U000766,26-35,Málaga,2023-07-01,online,0,1,0
U000767,36-45,Madrid,2023-11-10,online,1,0,0
U000768,26-35,Alicante,2024-08-07,retail,0,1,0
U000769,36-45,Barcelona,2024-08-04,online,1,0,0
U000770,36-45,Granada,2023-01-25,online,0,1,0
U000771,18-25,Madrid,2023-08-09,online,1,0,0
U000772,46-55,Almería,2023-11-05,online,1,1,0
U000773,36-45,Granada,2024-03-03,online,0,1,0
U000774,26-35,Barcelona,2023-04-20,online,0,1,0
U000775,36-45,Madrid,2023-09-02,online,1,0,0
U000776,26-35,Murcia,2024-10-08,retail,0,1,0
U000777,26-35,Valencia,2023-12-14,online,1,1,0
U000778,46-55,Granada,2024-06-27,online,1,1,0
U000779,18-25,Valencia,2023-12-20,retail,0,0,0
U000780,26-35,Valencia,2023-12-06,online,0,1,0
U000781,18-25,Alicante,2024-03-30,online,0,1,0
U000782,18-25,Barcelona,2023-07-09,online,0,0,0
U000783,26-35,Barcelona,2023-07-02,retail,0,1,0
U000784,46-55,Alicante,2024-12-23,retail,1,1,0
U000785,46-55,Valencia,2024-09-26,retail,0,0,0
U000786,18-25,Alicante,2024-06-22,online,0,1,0
U000787,18-25,Murcia,2023-04-11,online,1,1,0
U000788,18-25,Barcelona,2023-01-23,online,1,1,0
U000789,46-55,Barcelona,2023-05-09,online,0,1,0
U000790,46-55,Granada,2024-11-15,retail,0,1,0
U000791,26-35,Murcia,2024-08-18,online,1,1,0
U000792,26-35,Valencia,2024-01-17,online,1,0,0
U000793,36-45,Alicante,2024-12-08,retail,1,1,0
U000794,46-55,Barcelona,2023-04-18,online,1,1,0
U000795,36-45,Barcelona,2024-02-13,online,0,1,0
U000796,18-25,Madrid,2023-05-14,online,1,1,0
U000797,18-25,Málaga,2023-08-12,retail,1,1,0
U000798,65+,Granada,2024-11-17,retail,1,1,0
U000799,18-25,Granada,2024-09-25,online,0,0,0
U000800,26-35,Murcia,2023-03-16,online,1,1,0
U000801,36-45,Valencia,2023-07-02,online,0,1,0
U000802,46-55,Málaga,2024-03-09,online,1,0,0
U000803,26-35,Almería,2023-02-14,retail,0,1,0
U000804,26-35,Madrid,2024-02-06,online,1,1,0
U000805,26-35,Almería,2024-03-02,retail,0,0,0
U000806,46-55,Murcia,2023-08-01,online,0,1,0
U000807,46-55,Madrid,2023-08-02,online,1,0,0
U000808,26-35,Almería,2023-06-17,online,0,1,0
U000809,18-25,Granada,2024-11-14,online,0,1,0
U000810,46-55,Málaga,2023-10-11,online,0,1,1
U000811,36-45,Madrid,2024-03-03,online,0,0,0
U000812,56-65,Madrid,2023-08-09,online,0,1,0
U000813,26-35,Alicante,2024-05-27,retail,0,0,0
U000814,36-45,Granada,2023-03-16,retail,1,1,0
U000815,36-45,Málaga,2023-02-22,retail,0,1,0
U000816,46-55,Almería,2024-06-27,online,1,1,0
U000817,36-45,Almería,2024-06-14,retail,0,1,0
U000818,46-55,Granada,2023-07-13,online,0,0,0
U000819,26-35,Málaga,2023-09-17,online,0,1,0
U000820,26-35,Murcia,2024-11-29,retail,0,1,0
U000821,46-55,Madrid,2023-03-18,online,0,1,0
U000822,46-55,Almería,2023-05-14,online,0,1,0
U000823,26-35,Almería,2023-11-10,online,1,1,0
U000824,18-25,Valencia,2023-07-25,online,0,1,0
U000825,18-25,Murcia,2024-04-18,online,1,0,0
U000826,18-25,Málaga,2024-05-19,online,0,0,0
U000827,36-45,Granada,2024-01-20,online,1,0,0
U000828,36-45,Barcelona,2024-03-22,retail,0,1,0
U000829,36-45,Valencia,2023-11-13,online,1,1,0
U000830,46-55,Granada,2024-07-09,online,0,1,0
U000831,18-25,Málaga,2023-01-31,online,1,1,0
U000832,46-55,Alicante,2023-08-17,online,0,1,0
U000833,36-45,Murcia,2024-05-14,retail,0,0,0
U000834,18-25,Almería,2023-08-29,online,1,1,0
U000835,36-45,Málaga,2023-02-27,retail,1,1,0
U000836,18-25,Granada,2023-09-09,online,0,0,0
U000837,18-25,Málaga,2024-06-03,retail,1,1,0
U000838,65+,Valencia,2023-03-31,online,0,0,0
U000839,18-25,Málaga,2024-06-12,online,0,0,0
U000840,26-35,Málaga,2024-07-20,online,1,1,0
U000841,26-35,Murcia,2024-04-08,online,0,0,0
U000842,46-55,Málaga,2023-06-28,online,0,1,0
U000843,18-25,Madrid,2024-08-10,retail,0,1,0
U000844,46-55,Málaga,2023-06-06,online,0,1,0
U000845,26-35,Almería,2024-10-23,retail,1,1,0
U000846,26-35,Barcelona,2024-05-30,online,0,0,0
U000847,18-25,Alicante,2023-02-09,online,1,0,0
U000848,18-25,Murcia,2024-08-06,online,0,0,0
U000849,36-45,Almería,2024-01-05,retail,1,1,0
U000850,18-25,Valencia,2023-11-27,retail,1,1,0
U000851,18-25,Almería,2023-11-03,online,0,1,0
U000852,36-45,Málaga,2024-03-18,online,1,0,0
U000853,26-35,Málaga,2024-06-12,online,0,1,0
U000854,36-45,Madrid,2024-10-16,online,1,1,0
U000855,36-45,Murcia,2023-07-19,online,0,1,0
U000856,65+,Murcia,2024-04-05,online,0,1,0
U000857,36-45,Barcelona,2024-05-16,online,0,1,0
U000858,26-35,Barcelona,2024-05-07,online,1,1,0
U000859,46-55,Barcelona,2023-12-26,retail,0,1,0
U000860,26-35,Alicante,2023-10-13,online,0,0,0
U000861,36-45,Alicante,2024-07-10,online,0,0,0
U000862,26-35,Málaga,2023-08-08,retail,0,0,0
U000863,26-35,Valencia,2023-06-01,online,0,0,0
U000864,26-35,Valencia,2024-02-03,online,1,0,0
U000865,46-55,Madrid,2023-07-15,online,1,0,0
U000866,46-55,Granada,2023-01-25,retail,1,1,0
U000867,36-45,Granada,2023-02-07,online,1,1,0
U000868,26-35,Granada,2024-05-22,online,0,1,0
U000869,46-55,Valencia,2024-12-11,online,1,1,0
U000870,18-25,Málaga,2023-11-28,online,0,1,0
U000871,36-45,Madrid,2023-04-18,online,0,0,0
U000872,46-55,Almería,2024-08-20,online,1,1,0
U000873,56-65,Valencia,2023-07-10,retail,1,1,0
U000874,18-25,Madrid,2024-12-27,retail,1,1,0
U000875,26-35,Barcelona,2024-02-16,online,1,1,0
U000876,46-55,Almería,2023-06-19,retail,0,0,0
U000877,36-45,Málaga,2023-12-29,online,0,1,0
U000878,36-45,Madrid,2023-09-02,retail,0,0,0
U000879,26-35,Murcia,2024-07-23,retail,0,0,0
U000880,65+,Alicante,2023-03-19,retail,0,0,0
U000881,26-35,Murcia,2024-09-17,online,0,1,0
U000882,18-25,Alicante,2024-07-14,online,0,1,0
U000883,46-55,Valencia,2024-09-20,online,0,1,0
U000884,26-35,Granada,2024-10-15,retail,0,0,0
U000885,56-65,Barcelona,2023-06-17,online,1,0,0
U000886,18-25,Granada,2024-01-16,online,0,1,0
U000887,18-25,Madrid,2024-09-12,online,0,1,0
U000888,36-45,Málaga,2023-10-03,retail,1,1,0
U000889,36-45,Murcia,2023-02-14,online,1,1,0
U000890,46-55,Barcelona,2023-08-01,online,0,0,0
U000891,26-35,Málaga,2023-06-26,retail,0,1,0
U000892,18-25,Murcia,2024-09-27,online,1,0,0
U000893,46-55,Barcelona,2023-12-05,retail,0,1,0
U000894,36-45,Barcelona,2024-05-13,online,1,0,0
U000895,18-25,Málaga,2024-12-03,online,0,0,0
U000896,18-25,Granada,2023-08-07,online,0,1,0
U000897,36-45,Barcelona,2024-07-09,online,1,1,0
U000898,36-45,Málaga,2023-01-17,online,0,0,0
U000899,18-25,Almería,2023-03-18,online,0,1,0
U000900,56-65,Barcelona,2023-04-29,online,1,0,0
U000901,18-25,Granada,2023-08-17,online,0,1,0
U000902,65+,Murcia,2023-10-22,online,0,1,0
U000903,18-25,Almería,2023-12-15,online,0,0,0
U000904,46-55,Murcia,2023-06-29,online,0,0,0
U000905,36-45,Alicante,2023-02-18,retail,0,1,0
U000906,36-45,Valencia,2024-05-09,online,0,1,0
U000907,26-35,Alicante,2023-01-18,retail,1,0,0
U000908,56-65,Málaga,2024-08-13,retail,0,0,0
U000909,36-45,Málaga,2024-11-09,retail,0,1,0
U000910,26-35,Madrid,2024-06-02,online,1,1,0
U000911,18-25,Málaga,2024-03-11,online,0,1,0
U000912,65+,Almería,2024-04-24,online,1,1,0
U000913,26-35,Valencia,2024-04-21,online,1,1,0
U000914,26-35,Madrid,2024-11-11,online,0,1,0
U000915,26-35,Madrid,2024-12-04,online,1,1,0
U000916,26-35,Murcia,2023-11-08,retail,1,0,0
U000917,26-35,Valencia,2024-03-26,online,0,0,1
U000918,36-45,Granada,2024-08-09,online,0,1,0
U000919,26-35,Málaga,2023-01-01,online,0,1,0
U000920,18-25,Alicante,2024-01-20,online,1,1,0
U000921,26-35,Almería,2024-04-21,online,0,0,0
U000922,18-25,Madrid,2024-06-07,online,0,1,0
U000923,46-55,Barcelona,2023-09-27,online,0,0,0
U000924,18-25,Granada,2023-08-04,online,0,1,0
U000925,56-65,Madrid,2023-05-13,retail,0,0,0
U000926,65+,Valencia,2024-02-12,online,1,1,0
U000927,36-45,Almería,2024-11-02,online,1,1,0
U000928,26-35,Murcia,2024-10-16,retail,0,1,0
U000929,26-35,Málaga,2023-09-20,online,1,1,0
U000930,46-55,Madrid,2023-07-08,online,0,1,0
U000931,46-55,Granada,2024-07-29,online,1,1,0
U000932,26-35,Alicante,2024-06-13,online,1,1,0
U000933,18-25,Barcelona,2024-01-04,retail,0,1,0
U000934,18-25,Valencia,2023-10-11,online,1,1,0
U000935,18-25,Alicante,2023-04-01,online,1,1,0
U000936,56-65,Málaga,2024-07-27,online,0,0,0
U000937,36-45,Madrid,2024-03-26,online,1,1,0
U000938,56-65,Granada,2023-10-03,retail,0,1,0
U000939,18-25,Málaga,2024-11-01,online,0,0,0
U000940,18-25,Barcelona,2024-04-26,online,0,0,0
U000941,65+,Madrid,2024-11-09,retail,1,1,0
U000942,36-45,Granada,2023-12-13,retail,0,0,0
U000943,26-35,Alicante,2023-11-28,retail,1,0,0
U000944,26-35,Murcia,2024-11-15,online,1,0,0
U000945,56-65,Madrid,2024-12-01,online,0,0,0
U000946,36-45,Valencia,2024-12-02,retail,0,1,0
U000947,18-25,Murcia,2024-08-20,online,0,1,0
U000948,36-45,Madrid,2023-12-04,online,0,1,0
U000949,26-35,Granada,2023-06-03,retail,0,0,0
U000950,18-25,Barcelona,2023-10-07,online,1,0,0
U000951,36-45,Almería,2024-11-15,online,0,0,0
U000952,65+,Barcelona,2023-09-23,retail,0,1,0
U000953,36-45,Valencia,2024-07-06,retail,1,1,0
U000954,26-35,Madrid,2024-11-04,online,1,1,0
U000955,65+,Málaga,2024-12-09,retail,0,1,0
U000956,26-35,Valencia,2024-11-22,online,0,0,0
U000957,46-55,Madrid,2024-02-10,retail,0,0,0
U000958,18-25,Murcia,2023-12-26,online,1,1,0
U000959,26-35,Granada,2024-12-21,retail,0,1,0
U000960,46-55,Barcelona,2023-06-09,online,1,1,0
U000961,46-55,Alicante,2023-05-17,retail,0,1,0
U000962,26-35,Murcia,2024-12-04,online,0,0,0
U000963,36-45,Málaga,2024-05-18,online,1,0,0
U000964,36-45,Valencia,2024-01-27,online,1,1,0
U000965,26-35,Alicante,2023-04-07,retail,0,1,0
U000966,46-55,Madrid,2024-01-10,online,0,0,0
U000967,65+,Alicante,2024-11-20,online,0,1,0
U000968,46-55,Barcelona,2024-03-16,online,1,1,0
U000969,26-35,Alicante,2023-10-23,retail,1,1,0
U000970,56-65,Murcia,2024-02-07,online,0,0,0
U000971,46-55,Málaga,2024-10-08,retail,1,0,0
U000972,46-55,Barcelona,2024-10-28,online,0,0,0
